SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
0301352,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
0301354,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,
0301380,,,,,,5,2,5,11,3,,57,,,,,,,,,,,,,,,,,,,
0301382,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
0301401,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0301440,,,,,,1,,,,,,16,,,,,,,,,,,,,,,,,,,
0301450,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
0301600,,,,,,1,,,,,,25,,,,,,,,,,,,,,,,,,,
0301601,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,
0340005,,,,,,,,,,,,,509,,,,,,,,,,,,,,,,,,
0340007,,,,,44,7,,,,1,,,393,,,,,,,,,,,,,,,,,,
0340010,,,,,,2,,10,,4,,,128,,,,,,,,,,,,,,,,,,
0340016,,,,,,5,,,,,,,97,,,,,,,,,,,,,,,,,,
0340031,,,,,,9,,,,,,,248,,,,,,,,,,,,,,,,,,
0350325,,,,,,,,,,1,,,,3,,,,,,,,,,1,,,,,,,
0350327,,,,,,,1,,,,,,,,,2,,,,3,,,,,,,,,,2,
0350328,,,,,,,,,,,,,,,,1,,,,11,,,,,,,,,,,
0350400,2,7,7,6,3,14,9,16,4,9,9,3,1,3,6,,,,,5,,,,,,,,,,,
0350402,3,1,5,8,7,14,6,20,,19,6,7,2,1,14,7,,,,,,,,,,,,,,,
0350408,,,1,2,,8,2,7,15,5,5,,,4,31,1,,3,,,,,,1,,,,,,,
0350650,2,,3,2,40,,,,,,,1,,,,,,,,,,,,,,,,,,,
0350710,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
0350756,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0350757,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,
0350759,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0350763,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,
0350764,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0360100,35,4,1,56,,38,18,69,65,9,15,3,22,15,52,96,43,8,9,1,5,9,25,10,2,6,,3,2,9,3
0360205,,,1,3,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
0360460,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
0360482,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
0370060,,,2,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0370061,,,,2,,,,,,,,2,,,,,,1,,,,,,,,,,,,,
0370070,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,
0370100,14,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370102,,1,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,
0370200,,,4,16,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0370201,1,,,,,1,11,,,1,,,,,,,1,,,,,,,,,,,,,,
0370202,3,,,,,,,,3,8,,3,4,3,2,,,3,,,,,,,,,,,,,
0370203,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
0370350,,,1,,,13,2,4,,2,3,,,,,,,,2,,,2,,,,,1,,3,,
0370351,1,,8,24,,7,18,,6,,2,,,,,3,29,,,2,,,,,,,3,,,,
0370352,,,3,,,,,2,,,3,,,,,,,,,,1,,,,,,,,,,
0370400,14,,1,24,2,5,,,,,,,,,3,,,,1,,,,,,,,,,,,
0370401,12,5,,64,1,,,,1,,,,,,3,,,,6,2,1,1,,,,2,9,,,,
0370420,,,13,,,3,,,4,,3,,3,2,1,1,,,,,,,,,,,,,,,
0370421,,,13,1,,4,,,4,,1,,6,2,,,,6,,,,,,,,3,,,,,
0370438,,,,,,,,,,,,,,,,,,8,,,,,,,,2,,,,,
0370440,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370451,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370470,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370480,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0370485,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0370486,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,
0370662,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0370675,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0370682,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
0370688,85,,,3,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
0370696,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0370702,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0370704,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0370804,102,15,54,39,18,7,8,109,8,4,8,12,14,4,18,39,,22,3,4,,,2,13,2,,,30,,,
0370814,,,,10,,1,4,,,,2,,,36,,,,,,,,,,,,,,,,,
0370815,,,,,,,2,,,,,,,,,,,1,,,,,,5,,,,,,,
0370816,35,89,56,78,13,136,10,5,50,,75,75,10,133,,,,,,,,,,,,,,,,,
0370870,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
0370874,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371001,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
0371004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371006,,,,,,1,,,,,,,,,4,,,2,,,,,,,,,,,,,
0371009,29,14,13,6,,4,,,2,,,,,,,,,,,,,,,,4,,,,,,
0371010,,,,,,20,,,,,,,,,,,,,,8,,,,,,,,,,,
0371012,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,
0371013,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,
0371016,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,
0371019,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
0371021,,,1,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
0371026,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
0371027,,,2,,,28,,3,,,,,,,,,,,,,,,,,,,,,,,
0371030,6,,,7,,1,4,2,,10,,,,,,,,,,,,,,,,,,,,,
0371032,,13,,,,5,,2,,,2,,,,,,,,,,,,,,,,,,,,
0371040,,,,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
0371041,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
0371047,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0371048,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,
0371057,,,,1,,,,,,,,,,,,,,1,,,,,,,2,,,,,,
0371106,30,,,1,,,,,,,,,,,,,,15,,,,,,,,,,,,,
0371107,4,,1,2,0,2,,87,,,,,,,,,,,,1,,,,,,,,,,,
0371120,,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371121,,,,23,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0371128,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
0371130,7,,5,77,,,,40,,,,,,,,9,,2,,,,,,,,,,,,,
0371151,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
0371202,1,14,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0371204,19,,16,7,6,3,,,,2,,,,,,,,,,,,,,,,,,,,,
0371230,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371232,102,53,11,10,21,29,25,,,,,,,,,1,,,,,,,,,,,,,,,
0371234,41,15,42,3,22,5,,,,,,,,,1,,,,,,,,,,,,,,,,
0371360,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0371400,,,2,2,4,3,,,,,,,,1,2,,,3,,,,,,,,,,,,,
0371401,,,,,,11,,,,,,,,,,,,4,4,,,,,,,,,,,,
0371402,2,,,,,,,2,,,,,,,,1,,,1,,,,,,2,,,,,,
0371403,,1,,,,,,,,,,,,,,1,,1,,2,,,1,,,2,,,,,
0371412,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0371414,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371415,,2,1,1,7,2,1,6,1,,3,,1,,6,,2,6,,,2,,,,2,,,,2,,
0371419,2,,9,3,,,,,,,4,,2,,,,,,1,2,3,,8,,,,,,,,
0371421,,3,,,,1,,,,,,2,,,,,,,,1,1,,,1,,,,,,1,
0371425,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0371428,8,2,2,2,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0371440,,,2,,,1,,,,,,,,,10,,,1,,,2,,,,,,,,,,
0372500,,,,,,1,,,,,,,73,,,,,,,,,,,,,,,,,,
0373500,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0373506,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0390050,1,,4,7,13,3,1,1,,,,,,,4,2,,1,1,,,1,19,,,1,,1,,,
0390051,1,5,,23,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,
0390052,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0480206,,,,,,10,,,,,,,,,,5,,,,,,,,2,,,,,,3,
0490504,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,
0603105,"1,400",745,"1,195","2,208",463,768,"2,610",917,"1,092","1,908",489,"6,800",488,,,,,,,,,,,,,,,,,,
0630100,16,21,6,1,,1,,,26,2,,6,,,,,,2,,,,,,8,,,,,,,
0630102,,1,,,,2,,,,,,,,,,1,,,,1,,,,,,10,,,,,
0630105,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,
0630106,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
0630122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0630126,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,
0630132,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
0630134,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
0630170,,1,1,4,5,,1,1,,,1,2,,1,,,,,,1,,,,8,,,,,,,
0630171,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
0630172,,8,3,7,4,6,3,,10,,24,,,,,5,,7,1,,,,,3,,,,1,,,
0630174,27,2,10,5,,,4,,1,,,,,,,,,1,,,,,,,,,,2,,,
0630180,,,,,,,,2,,,,,,,,,,2,,,,,,,,8,,,,,
0630181,10,1,13,,1,,,,,,,,,,,,,,,5,,,,2,,,,,,,
0630185,9,6,,8,2,26,18,6,24,,,5,,,,,,,,,,,,,,,,,,,
0630191,82,68,7,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0630192,2,40,8,14,11,25,12,29,23,38,35,8,7,13,1,100,,6,18,42,40,8,4,,1,1,1,4,,1,
0630205,16,27,30,50,9,60,51,30,,2,5,,14,2,1,,,,1,2,,1,,1,,,,,,,
0630210,10,15,28,16,15,31,7,34,5,5,9,13,5,4,5,14,4,7,7,,19,2,4,54,22,162,22,,,,
0630215,,1,24,38,2,,4,,,,,,,,,,,,,,,,,,,,,,,,
0630232,21,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0630255,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,
0630300,4,4,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0630305,1,13,,2,,1,,1,1,,,,,,,,,,,,,,,2,,,,,,,
0630330,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
0630364,1,,,1,,,,3,,,,,41,,,,,,,,,,,,,,,,,,
0630380,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,
0630450,10,,,,1,,,,1,,,,,,,2,,,,,,,,,,,,,,,
0630451,1,,2,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
0630452,8,2,,12,,,8,,1,,,,,,,15,,,,1,,,,13,,,,,,,
0630453,,,3,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0630575,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
0630600,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,
0630605,,,,,,4,,,,,,,160,,,,,,,,,,,,,,,,,,
0630615,,,,,,,,,,,,,482,,,,,,,,,,,,,,,,,,
0630620,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,
0630635,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,
0630640,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,
0630675,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0630676,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
0630679,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,
0630685,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
0630690,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,
0630705,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,
0630715,,,,,,2,,,,,,,,,,2,,49,,,,,,,,,,,,,
0630755,,,,,,,,24,,,,,,,,1,,2,,,,,,,,,,,,,
0630827,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
0630828,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
0630831,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
0630846,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
0630847,,,,,,,,5,,,,11,,,,85,,1,,,,,,20,,,,,,,
0630848,,,,,,,,,,,,1,,,,40,,53,,,,,,,,,,,,,
0630852,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0630885,,,,,,2,,,,,,,,,,,,44,,,,,,,,,,,,,
0630950,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
0630982,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0631100,,,,,,,,,,,,3,,,1,16,,,,,,,,225,,,,,,,
0631149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0631150,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0631152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0631154,2,1,8,,1,17,,,,,,,,,2,,,2,,,,,,,,,,,,,
0631173,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,
0631174,,,,,,4,3,,29,,,,,,,,,,,,,,,,,,,,,,
0631175,,,,,,1,,,,,,,,,,,,5,,,,,,,,,,,,,
0631200,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
0631202,7,5,10,5,12,14,2,4,9,1,9,,,,,,,,,,,,,,,,,,,,
0631210,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,
0631211,,,,,,,,,17,,,,,,,,,1,,,,,,,,,,,,,
0631212,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
0631218,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
0631221,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
0631229,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0631309,13,,,4,,,,,,,1,9,1,,,1,,0,,1,,,,3,,,,,,,
0631310,12,,,,,2,,,,,1,9,1,,,4,,0,,1,,,,1,2,,,,,,
0631325,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,
0670151,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,
0700430,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,
0750100,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
0750106,,40,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
0750160,,,,,,,,,,,,"2,000",,,,,,,,,,,,,,,,,,,
0750362,"1,634",706,"1,523",44,29,432,343,,,"1,008",291,698,514,919,600,144,25,15,110,339,20,,437,7,144,606,144,72,156,260,1
0750368,511,336,"1,202","1,262",649,468,192,78,197,740,154,103,31,472,722,"1,253",84,299,386,363,101,55,522,94,487,"1,159",14,146,432,475,14
0750374,15,475,605,"1,127",168,27,38,68,168,24,144,64,43,184,,50,14,51,,27,15,,178,184,156,153,308,,145,23,
0750380,8,877,789,901,12,197,48,144,594,10,176,524,1,8,6,154,4,14,,,31,56,31,24,288,998,2,117,297,432,7
0750386,176,2,10,17,4,6,12,,,,,,,,,167,20,,,149,,6,18,320,20,34,38,19,8,,163
0750430,644,338,"5,331",596,869,290,"1,917","1,059",144,300,35,42,72,325,872,"1,064",402,434,"1,010","1,308",150,12,4,25,2,14,,,80,7,
0750436,"1,502",155,330,223,163,170,170,144,218,80,47,50,41,644,51,156,22,101,206,20,29,44,,22,10,943,21,62,8,12,6
0750442,"1,731",70,972,357,22,508,36,222,338,178,20,60,48,53,53,232,46,106,76,32,42,18,66,25,14,38,45,82,28,358,66
0750448,256,69,57,63,11,2,34,4,6,2,,,,,,,,,,,,,,,,,,,,,
0750454,198,46,10,94,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0750460,"1,230",74,91,86,58,32,4,6,3,15,4,6,22,4,,,,6,1,,,,,,,,,,,,
0750466,146,20,4,15,,,,,,,,2,,,,,,,1,,,,,,,,,,,,
0750472,3,10,92,82,146,110,136,453,117,24,220,79,41,6,14,867,,,1,,,,,,,,,,,,
0750478,155,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
0750680,,,,,,1,1,,,,,5,1,2,13,6,3,43,2,3,2,11,17,23,9,3,4,13,6,,17
0750712,,,,,3,7,,12,,,,,,,,,,2,,1,,,,,,7,,,,4,
0750714,,,,24,,,1,,,,,,1,,,13,,,,,2,,,,,,,,,10,
0750718,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,
0750840,18,10,13,12,10,14,55,5,14,20,6,5,5,6,11,7,4,0,2,6,7,3,11,7,3,3,10,32,10,3,32
0750841,,,,,100,,,,10,14,22,3,5,1,1,6,2,5,7,8,6,2,10,3,2,5,7,4,1,17,
0750922,42,40,5,18,16,13,32,20,22,9,21,25,36,15,29,62,9,,100,,,22,16,31,25,4,110,39,53,80,7
0750923,41,16,52,23,55,29,48,41,59,11,69,49,51,22,,,,,,,,,,,,,,,,,
0751370,12,4,7,1,,12,2,12,5,7,2,4,15,2,9,,1,2,2,,3,,2,4,,7,1,,3,1,
0751372,5,1,3,,8,3,4,2,3,,,7,3,1,1,2,,3,4,2,1,1,6,4,1,5,3,,1,1,
0751374,34,12,6,12,21,15,4,10,5,16,13,11,19,11,16,7,18,8,9,11,15,12,4,12,1,5,3,15,7,6,4
0751376,4,8,6,,4,1,4,2,10,,,,3,1,,4,4,6,3,3,2,,4,1,1,5,1,1,1,10,
0751378,20,3,15,13,8,11,15,16,19,11,,7,9,6,5,7,13,17,12,2,4,,6,,7,4,4,8,5,6,3
0751380,4,6,14,5,5,3,6,5,2,6,11,3,2,2,9,1,1,,4,,,2,,2,1,,,,,,2
0751382,16,2,12,8,10,9,7,9,8,9,10,2,19,7,15,3,2,6,3,3,4,13,,1,3,3,9,2,3,,2
0751383,6,5,,,,10,9,,1,1,,5,1,,4,1,3,1,3,3,2,1,,,1,6,,,,1,2
0753380,9,6,16,12,9,3,13,11,4,4,5,9,1,,30,16,24,6,9,10,,,,9,6,2,,5,6,9,6
0753382,36,8,2,19,6,16,12,22,5,20,3,26,24,5,19,17,2,32,15,19,2,2,21,4,18,2,13,19,30,16,19
0760370,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0760372,,,,,,,,,,,,,,,,,,"1,174",,,,,,,,,,,,,
0760374,,,,,,,,,,,,,,,,,,"1,416",,,,,,,,,,,,,
0760450,,,,,1,,1,,,,,,,,,,,"4,201",,,2,7,2,,8,,,,1,,
0760452,,,,,,,,,,,,2,74,,,,,,,,,,,,,,,,,,
0760458,,,,,2,,3,,,72,,,,,,,17,,,,,,,,,,,,,,
0760484,,,,,,,,,,,,,,2,,,,,,,3,,,352,,,,,,,
0760570,,,,,,,,,,,,,551,,,,,,,,,,,,,,,,,,
0760593,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
0760600,,,24,,,,,,,,,,,,,,,168,,,,,,,,,,,,,
0770400,,,1,39,,,,1,,,,,,,,,,,,,,,,432,,,,,,,
0770450,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
0770475,,,,,,,,,,,,,,,,,,51,15,,,,,,,,,,,,
0771502,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
0771813,1,,1,,8,1,,,,,0,,,,,6,,,,25,,,,,,,,,,,
0771814,,,,,,22,,,,,,21,177,,,,,,,,,,,,,,,,,,
0810250,3,2,,8,1,7,1,,,1,,1,,,,,,,,,,,,,,,,,,,
0890200,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,,,
0890300,,,,,,,,,,,,,1,14,22,6,15,5,8,7,4,1,,,,,,,,,
0890301,,,,,,,,,,,,,,7,7,4,7,18,15,16,6,3,,,,,,,,,
0890310,,,,,,,,,,,,,1,6,3,7,5,8,4,6,5,8,5,1,,,,,,,
0890320,,,,,,,,,,,,,,5,8,1,10,6,,2,,1,,1,5,10,3,4,5,2,3
0890330,,,,,,,,,,,,,,5,5,,1,,,7,4,,,1,1,6,1,3,2,1,2
0890340,,,,,,,,,,,,,5,5,,,,,,9,11,,6,9,,1,1,2,,,1
0890350,,,,,,,,,,,,,1,2,2,,1,1,,,1,,,2,1,6,,,5,5,4
0910120,15,6,8,1,16,,,,,,1,7,,,,,,,,,2,,,,,,,,,,
0910122,,6,,,6,16,,6,,1,6,6,,,,,,,,,,,,,,,,,,,
0910124,2,6,,2,,4,,4,,12,,,,12,,,,,,2,,,,,,,,,,,
0910126,,6,,,,,,2,,,4,6,,12,,,6,,2,,,,6,2,,,,,,,6
0910127,,6,,5,6,4,,4,,,,,,12,,2,,1,,,,,6,,,,,,,,
0910141,22,,,12,,,40,4,,,3,2,,4,2,10,,10,,2,6,2,4,1,12,5,,4,,3,
0910143,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0910150,1,14,9,7,2,,84,7,,1,,2,6,2,1,1,,,1,1,2,,,3,,1,4,1,,2,
0910152,,18,5,18,2,16,9,11,,3,4,2,3,2,,1,,,1,1,,,,20,,36,1,3,,1,
0910196,8,,,,,,9,,,,,,,1,,,,,,,,,,6,1,,,4,,,
0910201,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,
0910202,,,,,,,1,,,,,,,,,,,,,,,,,1,5,,,,,,
0910203,,,,,,,,2,,,,,,,,,,,,,,,,10,,13,,4,,,
0910205,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0910207,,,,,,,4,,1,2,,,,,,,,,,6,,,,,,,,,,,
0910209,,,,,,5,,,,,,,,5,,,,,,,,,,4,,,6,6,,91,
0910210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
0910211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
0910213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4
0910230,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,
0910232,12,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0910233,2,17,,67,7,4,2,18,3,,,1,1,3,4,2,8,3,3,1,12,2,2,6,12,11,3,,,,2
0910234,11,21,1,20,15,,,1,5,8,2,1,,,2,,1,2,,1,,,,,,24,2,,,3,
0910235,20,21,,37,6,9,5,9,,5,34,9,2,,,8,5,,4,13,8,,2,,3,2,,,,,
0910236,43,,42,10,,2,2,3,2,19,7,1,,,,,,2,,,1,,,,2,1,1,2,6,1,
0910250,10,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
0910255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0910278,,,6,2,,,,1,,,,,,,,,,,,,,,,,,1,,,,,
0910279,,2,12,2,,2,,,,,,,,,,,,,,1,,,,,,,,,,,
0910300,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0910398,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0910429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
0910439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12
0910460,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
0910461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0910462,24,,14,7,35,28,49,12,13,,17,13,23,12,54,41,9,18,3,,,,,,,,,,,,
0910470,15,70,62,5,6,,1,,,,,,,,4,7,7,3,1,,1,1,0,,,,,1,1,,1
0910471,132,62,144,98,134,22,5,5,1,1,,35,15,65,31,46,8,,,1,,,,,,,,,,,
0910472,60,27,40,88,87,44,70,102,8,2,,,3,,,3,,,,,,,,,,,,,,,
0910473,8,10,21,12,11,30,6,64,9,2,12,,,1,,,,,,,,,1,,,,,,,,
0910474,,,,,2,5,18,10,5,1,,,,,,,4,,4,1,,,,,,,,,,,
0910493,,,5,,3,2,2,2,6,2,5,3,10,5,13,,1,1,,,,,,,,,,,,,
0910510,7,,1,9,,,1,2,,,,,,,,,,,0,,,,,1,,,,,,,
0910530,,2,9,42,6,16,36,7,10,28,5,16,7,8,,6,1,3,,5,4,3,27,,5,1,8,2,3,1,
0910531,,,12,14,4,6,27,20,2,43,,10,8,8,11,6,11,5,2,0,,11,2,2,2,8,,7,4,,3
0910534,17,3,1,20,,1,,14,,,1,,,,,,,,,,,,,,1,,,3,,,
0910535,12,10,4,5,,,2,1,,,,,,,,1,,,,,,,,,2,2,,,1,,
0910536,12,3,2,6,,1,6,5,,,1,,,,,1,,1,,,,,,,8,,,,,,
0910537,3,,1,,,1,,5,1,2,,2,,,,,,,,,,,,,,,,,,,
0910538,3,9,1,,1,9,,2,3,4,,,,,,,1,,1,,,,,,1,,,13,,1,
0910539,1,,1,,,,,5,4,4,1,,,,,2,,,1,1,,,,,,,,6,16,6,12
0910540,,9,,,,3,,1,2,3,10,,,,,,,,,,,,,,,,,,,,6
0910541,,,,,,,,,1,4,6,2,2,,,2,,,,,,,,,,,,,,,
0910542,1,15,,5,19,,9,11,14,2,,8,,12,1,,,,1,,1,,1,,,,,1,,,
0910543,4,,,,4,,5,2,1,,2,,1,,,,1,,,1,2,1,1,,,1,,1,,,
0910544,1,,,3,3,3,4,,,,,,,,,,,,,,,1,,,,,,1,,,
0910545,3,,,,4,,2,1,,,,1,,,,,,,,1,,,,,3,,,1,,,
0910546,15,3,7,1,2,3,4,6,2,4,1,1,,6,,2,6,,,,,,,3,,1,,,,,
